GEOID,State,ED Cost,PO Cost,PMPM,EDs,HOs,POs,WhitePop,BlackPop,OtherPop,HealthyPop,ChronicPop,ComplexPop,Unemployment,Income,Poverty,Education,Urbanicity,TotalChild,TotalAdult,Accessibility,Availability,RankingsPCP,RankingsFood,RankingsHousing,RankingsExercise,RankingsSocial,ProvDensity
22103040400,LA,134632.0412,83391.64954,4421.704276,3078.962441,94.30049667,1414.980145,65.68778676,22.41453759,11.89767565,51.53862639,17.49644864,30.96492497,1,67292,6.9,43.5,Urban,1850,5195,0.773619646,0.15,74.7537095,9,14,79,7.9,1.1331
22103041207,LA,45093.96832,26690.86474,1579.809414,920.1620292,29.51637079,465.0832462,75.39359997,12.51817619,12.08822383,48.85930666,20.10041929,31.04027405,7.1,76466,5.8,41,Urban,1254,2904,0.014113,0.15,74.7537095,9,14,79,7.9,1.0239
22103040501,LA,247310.2923,128922.4113,6369.04482,4642.310167,113.3290958,2191.692322,50.07783779,41.47636384,8.445798362,44.45331326,17.94843003,37.59825671,6.7,27625,20.2,21.7,Urban,837,2400,2.561774336,0.15,74.7537095,9,14,79,7.9,1.1752
22103040201,LA,378559.1138,125010.3543,6217.967683,5803.974929,145.3267136,2098.363033,69.77760631,20.44038618,9.782007506,48.00046204,19.48340386,32.5161341,5.1,55441,11.8,21,Urban,2396,5451,8.934102616,0.15407629,74.7537095,9,14,79,7.9,1.2548
22103040601,LA,38350.20707,23811.11339,1266.05715,877.4332437,26.94508671,404.8414036,65.16650168,22.79949345,12.03400487,51.42802672,17.6201378,30.95183549,2.8,85855,4.1,53.1,Urban,356,1669,3.84374784,0.15,74.7537095,9,14,79,7.9,1.0869
22103040602,LA,48776.0189,30315.3429,1613.802922,1116.180216,34.31579636,515.8720736,64.93902439,22.96747967,12.09349593,51.37976347,17.67411301,30.94612352,3.8,62988,3.2,48.2,Urban,613,2053,0.321958494,0.15,74.7537095,9,14,79,7.9,1.1319
22103040202,LA,280026.5715,104340.6947,4897.670028,4455.470462,110.6298149,1742.140468,70.75115263,18.97012904,10.27871833,48.6874642,19.16945266,32.14308314,5,49725,5.3,19.9,Urban,1141,5705,8.051912261,0.15,74.7537095,9,14,79,7.9,1.2671
22103040304,LA,98902.74365,57385.02518,3482.130182,1946.547115,62.88792712,1002.496108,78.44471271,9.713351196,11.8419361,48.54872288,20.36842531,31.08285181,1.9,91506,1.6,59.8,Urban,1657,5102,0.407236269,0.15,74.7537095,9,14,79,7.9,1.056
22103040305,LA,186166.0657,96486.03624,4611.975895,3829.367785,104.7595015,1550.490527,76.10579618,14.72658317,9.167620655,53.32754047,15.3445475,31.32791203,5.3,87509,3.7,38.5,Urban,3323,7426,4.231536777,0.15,74.7537095,9,14,79,7.9,1.0886
22105953300,LA,300597.0491,50113.25897,6394.498908,4767.047515,154.8917696,1161.40268,42.54871443,50.64591444,6.805371123,43.22398411,16.02785053,40.74816536,16.2,20709,24.7,4.7,Rural,605,2623,16.34597249,0.641824314,37.26476616,7,17,48,9.3,0.6275
22117950400,LA,488548.1311,68348.196,6356.885235,7076.184365,220.0454976,1341.605838,55.51463904,38.1241853,6.361175664,39.18483866,17.71408992,43.10107142,18.1,31328,21.8,14.4,Rural,882,2830,24.35695058,0.954818631,34.28326548,7,16,34,11.1,0.645
22117950300,LA,634113.2015,84984.21738,7151.178111,9258.110604,269.2690592,1671.126625,56.76115999,36.81981101,6.419029,37.80832996,17.42822483,44.76344521,19,24470,28.6,14.7,Rural,985,2840,6.588400365,0.424546698,34.28326548,7,16,34,11.1,0.7203
22117950500,LA,813159.9565,109043.2768,9172.874314,11875.37914,345.2914899,2144.890614,56.75558527,36.82664167,6.417773057,37.80555757,17.4269165,44.76752593,9.9,32355,19.2,10.3,Rural,1408,4015,17.97404102,0.693421116,34.28326548,7,16,34,11.1,1.0368
22091951100,LA,693729.7138,140840.3162,13095.12351,11582.68557,406.2907694,3023.093273,27.74117318,65.49423176,6.764595061,42.50835059,17.70296063,39.78868878,11,33472,8.9,12.1,Urban,811,3019,1.981114,0.196906667,27.09782314,7,13,14,8.1,0.5344
22105953800,LA,417717.8509,87767.02752,7482.987717,7191.098767,154.9788217,1617.647887,54.66070091,37.39164383,7.947655257,44.83174082,16.81734582,38.35091336,16.9,35977,22.4,15.8,Rural,1537,3437,13.69307422,0.529552965,37.26476616,7,17,48,9.3,0.838
22105953200,LA,216232.0386,36049.55615,4604.432301,3421.57842,111.2393678,835.1985945,42.63431542,50.54881571,6.816868862,43.22033898,16.03107345,40.74858757,14.3,29464,34.4,10.6,Urban,824,2232,22.21456791,0.867607701,37.26476616,7,17,48,9.3,0.6423
22103041204,LA,468276.5122,188978.4345,9438.690118,6996.968162,165.7119805,3145.949174,60.11416288,30.09685789,9.788979227,43.58548373,20.22908642,36.18542986,7.4,41664,8,13.8,Urban,1548,5969,9.247336467,0.225705083,74.7537095,9,14,79,7.9,0.9507
22103041202,LA,138558.055,55287.57282,2801.721125,2117.629367,50.28031174,926.0701301,59.03729267,31.09250448,9.870202848,44.8733115,19.69783519,35.4288533,13.1,39412,19.1,14.5,Urban,680,2182,9.897558572,0.154495056,74.7537095,9,14,79,7.9,0.9875
22103041212,LA,43315.00406,23247.29094,1296.256816,825.095195,23.29272087,391.8439805,76.01695685,12.64956568,11.33347748,50.95580047,18.96176755,30.08243198,3.2,92625,0,46.2,Urban,1044,2507,6.174445693,0.15,74.7537095,9,14,79,7.9,0.9927
22103041210,LA,31084.52891,17021.4329,994.0054597,588.738687,17.43075655,291.2674511,78.18952339,10.25142033,11.55905627,49.90594568,19.78130554,30.31274878,3.2,74583,6,20,Urban,685,2081,4.955088501,0.15,74.7537095,9,14,79,7.9,0.9927
22103041300,LA,107119.3781,58208.30488,3259.880872,2064.518032,58.65464477,981.7595623,76.20345141,12.44323342,11.35331517,51.05882353,18.94117647,30,5.8,65102,6.3,42.9,Urban,1222,4751,0.164167,0.15,74.7537095,9,14,79,7.9,1.0337
22103041211,LA,76988.87216,41835.49068,2342.942577,1483.811031,42.15628423,705.6105328,76.20345141,12.44323342,11.35331517,51.05882353,18.94117647,30,4.6,82521,1.1,33.9,Urban,1902,4573,2.026408,0.15,74.7537095,9,14,79,7.9,0.9927
22103041209,LA,72306.4284,39291.0667,2200.445401,1393.566019,39.59234967,662.6954784,76.20345141,12.44323342,11.35331517,51.05882353,18.94117647,30,5.3,82640,0.9,49.6,Urban,1237,3536,0.513727,0.15,74.7537095,9,14,79,7.9,1.0239
22103041208,LA,42384.38576,23431.14434,1437.272197,785.0955256,24.46648771,408.0215923,80.35055479,7.866523443,11.78292177,48.65150715,20.69544426,30.65304859,1.2,139615,2.8,63,Urban,1532,3002,0.364448722,0.15,74.7537095,9,14,79,7.9,1.0239
22005030500,LA,224719.0286,100503.3211,5942.80385,5045.150754,128.2446009,1849.117778,73.65919703,13.18568488,13.15511809,48.29325602,17.69447531,34.01226867,10.1,59960,9.2,16.1,Urban,2555,6319,12.2338229,0.840582076,43.63856581,8,14,37,5.7,1.1299
22063040902,LA,410898.9145,84066.73773,7208.632512,6796.07615,136.5140225,1577.976304,80.53681231,12.99851138,6.464676309,43.35762796,20.21780586,36.42456618,6.6,52235,9.1,16.4,Urban,1120,4129,25,1,16.67399312,9,12,46,7.4,0.8211
22063040802,LA,256536.5878,81470.04954,6325.00085,5330.422371,118.5830097,1551.186544,87.11905677,4.755971726,8.124971503,45.1186391,19.33971894,35.54164196,5.7,46922,7.3,10.8,Urban,1509,4171,23.0902582,1,16.67399312,9,12,46,7.4,1.1323
22103040705,LA,274147.0285,89791.16039,5217.219886,4525.529882,122.839343,1600.815275,67.18072357,22.13619996,10.68307647,47.53510569,17.41986742,35.04502689,9.8,53662,7.7,23.6,Urban,1395,4545,1.938273,0.537190284,74.7537095,9,14,79,7.9,0.9349
22103040706,LA,298521.793,109039.8101,5911.651145,5208.722259,127.6711162,1892.138284,73.98804031,15.96361853,10.04834116,46.94966628,17.48238672,35.56794699,4.3,52841,6.9,21.7,Urban,1482,4037,9.172394074,0.343391116,74.7537095,9,14,79,7.9,1.0117
22103040704,LA,378137.6196,135262.7803,7102.440663,6512.609451,148.7336825,2325.340908,73.73757488,17.03391395,9.228511168,46.27822203,17.84963484,35.87214313,7.2,38940,13.2,11.4,Urban,1478,4196,10.32123547,0.628542622,74.7537095,9,14,79,7.9,1.0509
22063040202,LA,268420.6829,65116.97687,5518.215286,5146.585972,123.0458455,1252.262508,85.66122523,6.395073548,7.943701227,46.5187603,18.24134941,35.23989029,2.9,47270,11.1,12.3,Urban,1163,3431,12.13817063,0.743932567,16.67399312,9,12,46,7.4,1.1124
22105954800,LA,332939.0593,82921.40522,6381.084197,6298.215678,140.1269183,1568.463708,63.0789302,29.32159165,7.599478147,46.11336032,18.01619433,35.87044534,15,50816,11.8,15.4,Urban,1593,4105,11.37821391,0.784801495,37.26476616,7,17,48,9.3,1.0634
22105954700,LA,279496.1004,67830.95508,5254.028367,5206.663469,115.754387,1283.896077,63.24385974,29.21520409,7.540936169,46.00219015,18.06768822,35.93012163,2,54778,14,26.1,Urban,1139,3405,8.029416046,0.834978174,37.26476616,7,17,48,9.3,0.9438
22103041104,LA,155876.5692,49152.0449,3025.434057,2532.671252,74.39506298,894.9349921,62.97747307,25.79170748,11.23081946,48.56668052,17.15828833,34.27503116,8.6,54911,10.7,32.4,Urban,889,2166,9.319517903,0.843211322,74.7537095,9,14,79,7.9,0.8794
22103041103,LA,176438.8316,64661.00859,3642.785769,3111.591126,75.25385535,1134.643303,52.99823083,36.63801821,10.36375097,52.28832967,16.6156947,31.09597564,14.1,37431,16.2,7.7,Urban,745,2661,1.365022247,0.519823874,74.7537095,9,14,79,7.9,0.8685
22103041002,LA,106807.6271,33679.29711,2073.046863,1735.402622,50.97597535,613.2152091,62.97747307,25.79170748,11.23081946,48.56668052,17.15828833,34.27503116,5.2,58107,12.2,28.1,Urban,690,2310,1.581033,0.15,74.7537095,9,14,79,7.9,0.8276
22103041004,LA,155608.4337,49067.49464,3020.229772,2528.314607,74.26709023,893.3955447,62.97747307,25.79170748,11.23081946,48.56668052,17.15828833,34.27503116,6,63250,5,24.1,Urban,1101,3495,1.301261,0.537190284,74.7537095,9,14,79,7.9,0.865
22103040801,LA,190019.2588,59918.14671,3688.115154,3087.41921,90.69031221,1090.958601,62.97747307,25.79170748,11.23081946,48.56668052,17.15828833,34.27503116,8.5,44388,21.5,17.1,Urban,1633,3603,10.06686362,0.638241237,74.7537095,9,14,79,7.9,0.8422
22103041003,LA,195739.5002,61721.89159,3799.140264,3180.36128,93.42040643,1123.800254,62.97747307,25.79170748,11.23081946,48.56668052,17.15828833,34.27503116,2.6,54161,8.2,23.4,Urban,1047,3919,0.089164,0.15,74.7537095,9,14,79,7.9,0.8483
22103040900,LA,242778.92,100103.6488,5886.796063,4498.659222,126.2810498,1836.474988,53.45808452,36.50262847,10.03928701,42.63846802,22.81809114,34.54344084,10,31282,26.6,8,Urban,725,2148,8.5344676,0.62736962,74.7537095,9,14,79,7.9,0.8288
22103040802,LA,337047.3304,106280.024,6541.807262,5476.320712,160.8622611,1935.091666,62.97747307,25.79170748,11.23081946,48.56668052,17.15828833,34.27503116,3.8,94276,2.2,31.3,Urban,1636,5342,9.801671182,0.838428214,74.7537095,9,14,79,7.9,0.9079
22103041102,LA,400880.3638,153739.1452,8574.675919,7275.025789,181.6304959,2677.570546,48.4804079,42.44843849,9.071153601,51.21194612,15.61991561,33.16813827,6,47175,12.8,21.8,Urban,1936,5518,1.847799602,0.364949103,74.7537095,9,14,79,7.9,0.8762
22103041101,LA,188315.3167,69187.35211,3892.194363,3325.75572,80.14684079,1213.362299,52.7638191,36.89279732,10.34338358,52.37575096,16.60294921,31.02129984,4.6,50497,10.6,14.8,Urban,993,2854,14.22348419,0.339071096,74.7537095,9,14,79,7.9,0.9179
22103040708,LA,158460.8505,62838.01877,3985.623978,2941.258235,91.92711595,1145.301306,61.60541586,26.35396518,12.04061896,51.61699429,16.16994293,32.21306278,10.3,93934,2.2,45.2,Urban,1681,4341,0.877822088,0.15,74.7537095,9,14,79,7.9,0.7819
22103040710,LA,139999.3922,55517.08455,3521.279438,2598.587373,81.21716071,1011.868145,61.60541586,26.35396518,12.04061896,51.61699429,16.16994293,32.21306278,7.4,66407,5.1,32.4,Urban,1733,4038,0.376766286,0.15,74.7537095,9,14,79,7.9,0.8244
22103040709,LA,98653.41787,39121.24229,2481.341143,1831.147422,57.23132343,713.0334594,61.60541586,26.35396518,12.04061896,51.61699429,16.16994293,32.21306278,9.9,82692,0.8,32.7,Urban,947,3279,0.130899334,0.15,74.7537095,9,14,79,7.9,0.8244
22103040803,LA,306665.336,121608.8522,7713.278786,5692.143784,177.9042572,2216.473084,61.60541586,26.35396518,12.04061896,51.61699429,16.16994293,32.21306278,4.8,53398,9,24,Urban,2365,6435,2.887639855,0.15,74.7537095,9,14,79,7.9,0.7698
22103040303,LA,196222.3033,110159.5234,7404.891672,3924.62389,101.3862232,2334.893471,76.67870571,13.1806205,10.14067379,39.51398954,21.12306412,39.36294634,6.6,67645,4.3,44,Urban,2420,6304,0.999352754,0.15,74.7537095,9,14,79,7.9,1.0496
22055001200,LA,787049.5573,131327.627,13426.66377,14515.83518,337.7280365,2811.765054,17.06709048,76.11471214,6.818197379,43.27693063,16.16134911,40.56172026,9.4,36938,22.1,19.8,Urban,2048,5125,7.014160453,0.325863859,103.0587303,8,14,80,8,1.1331
22055000100,LA,512502.6072,116531.5832,9275.476165,9532.229828,195.3827352,1947.801441,21.14872595,71.8565393,6.994734745,41.91349034,15.35278561,42.73372405,4.8,39103,6.7,18.3,Urban,206,3047,2.391941713,0.200652807,103.0587303,8,14,80,8,1.1253
22055000602,LA,239990.0369,53287.0072,4662.99499,4426.523015,96.26749622,1109.031283,44.24960985,45.4441009,10.30628925,44.70470512,16.68326591,38.61202897,13.9,46167,9.5,30.2,Urban,741,3986,0.497189,0.374993192,103.0587303,8,14,80,8,1.1216
22055000900,LA,186495.7005,31186.59553,3189.096129,3451.072282,80.31385684,667.7149056,16.8503672,76.32804405,6.821588747,43.23421918,16.15369812,40.6120827,10.8,15066,39.2,4,Urban,607,1122,2.504538552,0.412004773,103.0587303,8,14,80,8,1.1282
22055000200,LA,279121.9225,46657.34851,4771.944216,5165.091294,120.2077223,999.0070733,16.72240803,76.48301355,6.794578419,43.22212838,16.15287162,40.625,11.1,22451,13,5.6,Urban,340,1586,1.955579579,0.154838221,103.0587303,8,14,80,8,1.1262
22055001100,LA,705732.9766,117968.6251,12065.40269,13059.43733,303.933682,2525.893448,16.72240803,76.48301355,6.794578419,43.22212838,16.15287162,40.625,11.8,27834,25.2,10.4,Urban,1592,4569,2.274342194,0.274957488,103.0587303,8,14,80,8,1.1306
22055000800,LA,359739.2109,60149.70468,6151.15257,6656.909392,154.922541,1287.847518,16.81093099,76.37580467,6.813264335,43.23049287,16.1534434,40.61606373,23.3,15804,38,9,Urban,657,2366,7.625830632,0.530885935,103.0587303,8,14,80,8,1.1271
22055001300,LA,610091.5611,101981.4364,10430.29107,11289.61345,262.7443817,2183.582642,16.72240803,76.48301355,6.794578419,43.22212838,16.15287162,40.625,10.2,24882,27.5,11.1,Urban,1170,3594,7.760040314,0.365211775,103.0587303,8,14,80,8,1.1286
22055000604,LA,285099.971,62017.95187,5700.651192,5286.527576,119.1987854,1282.74746,48.41363102,38.10223267,13.48413631,46.21661721,16.35756677,37.42581602,1.6,38299,13.7,24.8,Urban,1243,5310,1.095794,0.416548222,103.0587303,8,14,80,8,1.1138
22055001903,LA,299376.0131,68696.7655,5871.352114,5510.024372,128.8390142,1421.750374,53.74829469,34.59768439,11.65402092,47.6985158,16.56905838,35.73242582,5.9,42348,20.3,16.5,Urban,2285,4567,12.9051509,0.522533975,103.0587303,8,14,80,8,1.102
22055001902,LA,414424.8561,90118.79708,8147.599447,7667.840705,159.9621076,1900.118938,57.96730396,30.9702083,11.06248774,46.32498247,17.63741418,36.03760335,1.8,49858,11.3,17.9,Urban,1432,5607,1.410517635,0.363283408,103.0587303,8,14,80,8,1.1078
22055001904,LA,161540.2081,35139.92939,3230.040243,2995.394078,67.53910403,726.8162491,48.41363102,38.10223267,13.48413631,46.21661721,16.35756677,37.42581602,0.5,55225,11.7,34.4,Urban,928,3657,0.234374,0.322375489,103.0587303,8,14,80,8,1.1081
22055000700,LA,127619.6991,27578.35956,2541.335976,2366.531883,51.62066384,574.5904294,51.03508689,36.10085744,12.86405567,46.11428956,16.75549629,37.13021415,16.1,31518,19.6,9,Urban,1112,2360,2.396262915,0.408826703,103.0587303,8,14,80,8,1.1233
22055001802,LA,166965.9855,36320.2017,3338.530133,3096.002723,69.80759279,751.2283954,48.41363102,38.10223267,13.48413631,46.21661721,16.35756677,37.42581602,1.8,39432,6.3,37.5,Urban,646,3191,0.957311,0.369734625,103.0587303,8,14,80,8,1.111
22055000603,LA,111557.2844,24267.1168,2230.618138,2068.574958,46.64150881,501.9285786,48.41363102,38.10223267,13.48413631,46.21661721,16.35756677,37.42581602,5.8,52111,10.2,21.6,Urban,625,2215,8.826990259,0.56653633,103.0587303,8,14,80,8,1.1138
22055001801,LA,135068.9882,29381.63052,2700.741027,2504.545785,56.47162742,607.7145531,48.41363102,38.10223267,13.48413631,46.21661721,16.35756677,37.42581602,3.1,41971,17.4,28.1,Urban,532,3150,1.071985,0.15,103.0587303,8,14,80,8,1.111
22055001003,LA,181892.3195,43766.20725,3192.127016,3469.028577,82.68251518,893.2621288,35.76589595,56.3583815,7.875722543,53.76344086,14.78494624,31.4516129,5.1,55371,4.4,17.7,Urban,853,2981,5.41975071,0.495194147,103.0587303,8,14,80,8,1.1366
22055001001,LA,228481.6946,53443.5771,4189.666042,4342.305137,97.81407074,1105.458231,44.39739032,46.99602979,8.606579892,51.06742671,15.99122072,32.94135257,3.3,42981,17.1,16.2,Urban,1902,3847,10.19291695,0.57400138,103.0587303,8,14,80,8,1.1263
22055002001,LA,168075.6232,38116.84718,3248.541626,3169.36332,67.09831073,801.1427084,55.3482438,35.18848101,9.463275187,47.93741444,17.41427335,34.64831221,6.6,32292,24.2,6.8,Urban,1573,3379,10.67557206,0.767720846,103.0587303,8,14,80,8,1.1087
22055002002,LA,283052.8599,64009.51869,5359.122207,5343.198143,113.6096412,1340.956478,51.82699899,38.93593146,9.237069543,48.80554326,17.0238587,34.17059803,7.2,54426,7.5,11.8,Urban,1670,4323,9.831759072,0.691174055,103.0587303,8,14,80,8,1.1153
22055002104,LA,288314.5575,83036.09816,6316.007314,5971.091932,150.7231407,1714.419388,47.16826247,44.04711325,8.784624279,47.51742204,16.66269411,35.81988384,3.5,58750,10.7,18.4,Urban,1344,4043,1.326916043,0.736223006,103.0587303,8,14,80,8,1.1326
22055002103,LA,194079.6686,58442.38009,4339.482692,4189.496794,105.8951244,1202.484002,45.32579183,46.04300289,8.631205277,48.51283648,16.33960491,35.14755861,4,30638,13.5,11.5,Urban,870,3452,0.64082,0.767257122,103.0587303,8,14,80,8,1.1297
22055001002,LA,185971.5609,44747.73812,3263.715837,3546.827382,84.53680975,913.2950356,35.76589595,56.3583815,7.875722543,53.76344086,14.78494624,31.4516129,5.9,40645,27.8,16.5,Urban,805,2791,7.334035328,0.743551628,103.0587303,8,14,80,8,1.1338
22055001403,LA,83782.98422,26561.19669,2246.067195,1778.707715,48.05026404,559.7855761,60.36866359,25.80645161,13.82488479,52.82199711,15.77424023,31.40376266,5.4,68269,4.7,43.7,Urban,1118,3702,1.052459945,0.15,103.0587303,8,14,80,8,1.1063
22055001405,LA,133659.7899,42307.31228,3573.802465,2832.568088,76.48370181,891.2459927,60.41534442,25.77184382,13.81281176,52.82272476,15.77788837,31.39938687,7.9,55309,8.3,43.2,Urban,2145,6211,2.553734189,0.15,103.0587303,8,14,80,8,1.1085
22055001406,LA,122801.0195,37626.95376,3177.241566,2580.846684,72.6435621,804.1974985,60.67995779,26.36678116,12.95326105,50.71486592,15.03394488,34.2511892,2.1,49118,20.7,48.6,Urban,1038,3961,1.861139515,0.15,103.0587303,8,14,80,8,1.1094
22055001407,LA,104805.2677,33225.76003,2809.63582,2225.009528,60.1067249,700.2433451,60.36866359,25.80645161,13.82488479,52.82199711,15.77424023,31.40376266,3.4,76161,1.1,61.1,Urban,875,4080,1.738719825,0.15,103.0587303,8,14,80,8,1.1109
22055001404,LA,171277.1096,46414.0205,3472.51182,3036.481689,77.76442328,931.1409151,67.15841976,20.7727263,12.06885395,52.92783517,16.30486466,30.76730017,5,85105,3,43.9,Urban,3055,5989,1.455084929,0.15,103.0587303,8,14,80,8,1.1054
22055001411,LA,51967.89633,14897.10771,1325.336625,1124.856892,30.03292195,317.6913668,59.01810653,27.28193407,13.6999594,50.27010491,15.79470224,33.93519285,0.9,40275,13.3,17.7,Urban,407,1495,10.86297854,0.40642207,103.0587303,8,14,80,8,1.1112
22055001409,LA,282667.9882,77388.68237,6990.731258,6112.299835,162.1782185,1654.696334,58.53835165,27.92629142,13.53535692,48.72197634,15.83391711,35.44410655,3.3,54558,14.7,21.5,Urban,2348,6126,1.410295,0.15,103.0587303,8,14,80,8,1.1061
22055001402,LA,142853.4323,43254.76895,3518.746168,2886.179454,65.98118752,877.2093708,66.07089057,21.66137837,12.26773106,51.64875381,16.12386313,32.22738306,3.5,78315,2.3,32.3,Urban,1827,4842,3.754761344,0.15,103.0587303,8,14,80,8,1.1093
22113950700,LA,279975.2904,40667.9737,5096.685977,4177.458522,123.6895735,904.9122766,51.50063857,37.45210728,11.04725415,49.11799294,17.20893767,33.67306938,11.1,35809,18,15.4,Urban,1202,3079,1.489709037,0.550013401,30.65238493,9,11,53,6.8,1.2169
22113950902,LA,394151.5034,72059.41308,7120.002651,6189.865486,165.7143642,1409.424775,60.64220811,28.92200391,10.43578799,49.42668692,16.83650988,33.7368032,7.3,47884,11.1,12.2,Urban,1534,4510,25,1,30.65238493,9,11,53,6.8,1.1887
22113950200,LA,332570.4453,64262.17732,6651.483742,4224.80339,125.0592042,1367.548704,76.70185089,16.13734729,7.160801822,43.36376418,20.3434493,36.29278651,1.2,43979,11.6,7.2,Urban,1377,4024,14.93332715,0.661410923,30.65238493,9,11,53,6.8,0.7901
22113951001,LA,253993.6109,69777.9202,4315.634244,4432.44411,87.31549696,1005.268239,84.10835135,7.932312302,7.959336348,47.10586968,15.76033842,37.13379191,2,46788,11.4,11.3,Urban,1157,3503,25,1,30.65238493,9,11,53,6.8,1.2269
22113950500,LA,325538.1376,59973.23892,6168.024916,4981.088661,149.0168648,1284.454423,61.4326455,28.9320238,9.635330701,46.70832562,17.8330922,35.45858219,7.2,46333,4.6,14.2,Urban,1532,4220,8.924283414,0.66023028,30.65238493,9,11,53,6.8,1.1968
22113950100,LA,453606.9299,121504.6942,9164.484553,7557.383136,252.700112,2535.983156,70.49726779,22.12670142,7.376030784,47.1836497,18.20519341,34.61115689,3.8,62684,9.2,19.8,Urban,2490,6736,10.10058438,0.688154785,30.65238493,9,11,53,6.8,1.1159
22113951002,LA,233109.2189,49475.73223,4160.623687,3951.076948,81.10399423,878.8260716,79.03610244,14.60226314,6.361634421,48.44467057,16.63822941,34.91710002,5.9,46875,18.7,9.1,Urban,979,2647,11.10581204,0.54446364,30.65238493,9,11,53,6.8,1.2269
22113951100,LA,117937.3296,20189.07742,2206.423593,1779.414248,52.6510077,436.0768717,58.51641585,31.37406006,10.1095241,47.10669857,17.66268771,35.23061372,4.6,40648,15.5,7,Urban,395,1116,21.17222512,0.818874659,30.65238493,9,11,53,6.8,0.5527
22113950800,LA,377844.1144,54883.96666,6878.295569,5637.740793,166.9267931,1221.23555,51.50063857,37.45210728,11.04725415,49.11799294,17.20893767,33.67306938,16.8,23873,35.3,3.2,Urban,1894,3497,0.80849922,0.422058012,30.65238493,9,11,53,6.8,1.2112
22113950901,LA,244826.4543,37304.97634,4440.508987,3687.0645,106.8419992,801.0752101,53.39877623,35.73372136,10.86750241,49.00086461,17.12461281,33.87452257,4.4,39299,3.5,14.2,Urban,556,2190,0.240651939,0.39551832,30.65238493,9,11,53,6.8,1.2112
22113950600,LA,233880.6357,34309.49562,4263.389962,3498.259193,103.8307337,762.6707554,51.82116218,37.19279054,10.98604729,49.12132886,17.22570684,33.6529643,1.2,48004,15.9,17.9,Urban,1105,2728,1.210204,0.5643517,30.65238493,9,11,53,6.8,1.1928
22097961800,LA,369068.2995,139537.252,9126.518803,7286.280263,210.428307,2733.738941,50.82535468,41.22045715,7.954188169,44.96156345,18.02784245,37.0105941,2.3,57435,13.5,13.8,Urban,1620,5089,8.700255703,0.907619404,65.74071861,7,16,47,8.4,1.1452
22099020200,LA,542711.6972,118102.1226,10301.90583,8484.770328,206.2996063,2509.820505,54.62369389,36.54190989,8.83439622,47.36319672,18.33334944,34.30345384,10.1,48083,13,14.7,Urban,2246,5367,15.82982075,0.738187102,15.17278003,8,12,27,4.7,1.1563
22097961900,LA,135030.7298,59407.76882,3492.355021,2916.502051,78.55078604,1117.728795,42.24963842,50.2293208,7.52104078,45.77580739,17.15002691,37.07416571,6.8,30833,17,20.8,Urban,847,2368,10.18549027,0.740179881,65.74071861,7,16,47,8.4,1.1624
22097961700,LA,461175.3388,178325.9704,11542.43549,11158.31246,255.491371,3574.093783,27.21115091,64.62512797,8.163721117,43.55472896,16.30513399,40.14013705,7.4,44688,13.6,17.3,Urban,1805,5256,0.410262736,0.452327257,65.74071861,7,16,47,8.4,1.1722
22101041000,LA,469873.2501,111327.2873,8957.035699,6962.19476,208.9842418,1946.994015,24.49440301,68.76257516,6.743021827,49.60849573,16.37511722,34.01638705,6.9,36897,8.7,8,Suburban,954,3191,17.0566052,0.533973351,50.28213867,7,16,65,8.9,0.8325
22101041200,LA,89680.61806,17096.06908,1328.893658,1132.409797,37.64621384,271.4052598,21.21778434,73.64531964,5.136896019,50.46697216,15.74967701,33.78335082,10.5,29976,20.7,10.5,Suburban,387,1570,17.98573034,0.629009125,50.28213867,7,16,65,8.9,0.8589
22039950300,LA,414821.2661,117438.3406,7359.73546,6922.99372,181.0681249,2238.995717,63.872525,29.11503433,7.012440672,37.11356589,19.19049129,43.69594282,6.4,36439,14.4,10,Suburban,1424,3863,10.0628585,0.452551036,62.29605458,7,14,30,10.1,0.8904
22099020502,LA,337596.2815,46662.57509,4561.397182,4225.930706,94.14704304,992.1962079,46.70020716,44.45102101,8.848771826,47.98840159,16.8901776,35.1214208,9.5,36636,33.6,13.4,Urban,1243,2562,6.281623114,0.888770244,15.17278003,8,12,27,4.7,1.1481
22099020302,LA,617302.3895,92420.59032,8925.894648,8028.971656,181.0319582,1967.977239,46.02767328,45.55053541,8.421791311,47.8189245,16.7155778,35.4654977,8.5,41500,14,10.7,Urban,1640,5098,18.6451171,0.740887115,15.17278003,8,12,27,4.7,1.1623
22099020301,LA,355765.9141,49173.98262,4806.894289,4453.372809,99.21409286,1045.596798,46.70020716,44.45102101,8.848771826,47.98840159,16.8901776,35.1214208,2.2,54369,5.2,16.7,Urban,961,3160,11.59941555,0.573388858,15.17278003,8,12,27,4.7,1.1481
22099020400,LA,474893.6479,113747.6236,10383.83092,7990.101643,192.6430444,2437.746396,42.23314419,51.75414757,6.012708245,46.86271132,15.73046161,37.40682707,7.9,45229,13.4,11,Urban,1698,4549,10.36808068,0.633314001,15.17278003,8,12,27,4.7,1.1369
22099020501,LA,558383.7083,79528.23098,7738.212049,7089.535853,158.6581055,1691.958302,46.44748295,44.86419561,8.688321447,47.92471564,16.82456663,35.25071773,9.4,37344,12.9,10.6,Urban,1552,4428,8.992049415,0.758007913,15.17278003,8,12,27,4.7,1.1481
